key,scientificName,datasetKey,taxonID,nameType,issues,valid_distribution,bb_key,bb_scientificName,bb_species,bb_genus,bb_family,bb_order,bb_class,bb_phylum,bb_kingdom,bb_rank,bb_speciesKey,bb_taxonomicStatus,bb_acceptedKey,bb_acceptedName
141267032,Euphorbia characias L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:5cf4f1c170258f4d34c36f53af1f9dc0,SCIENTIFIC,,TRUE,3067353,Euphorbia characias L.,Euphorbia characias,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3067353,ACCEPTED,,
141267033,Euphorbia lathyris L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:58089be2906f51d38d936b4b4a746460,SCIENTIFIC,,TRUE,3066965,Euphorbia lathyris L.,Euphorbia lathyris,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3066965,ACCEPTED,,
141267034,Manihot grahamii Hook.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:50faeffde63b85d2f71a036b3087843e,SCIENTIFIC,,TRUE,3060710,Manihot grahamii Hook.,Manihot grahamii,Manihot,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3060710,ACCEPTED,,
141267035,Euphorbia esula L. subsp. tommasiniana (Bertol.) Kuzmanov,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:4192724f9be65d80d7d48ce2bfe9b525,SCIENTIFIC,,TRUE,3064269,Euphorbia esula subsp. tommasiniana (Bertol.) Kuzmanov,Euphorbia esula,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,8203538,ACCEPTED,,
141267035,Euphorbia esula L. subsp. tommasiniana (Bertol.) Kuzmanov,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:4192724f9be65d80d7d48ce2bfe9b525,SCIENTIFIC,,TRUE,3064269,Euphorbia esula subsp. tommasiniana (Bertol.) Kuzmanov,Euphorbia esula,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,8203538,ACCEPTED,,
141267036,Euphorbia nutans Lag.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3a847b7450f6a6fb7f54134843a9e443,SCIENTIFIC,,TRUE,3070346,Euphorbia nutans Lag.,Euphorbia nutans,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3070346,ACCEPTED,,
141267037,Euphorbia x pseudoesula Schur,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:32c29a0582f61c753eee37611eb73d7f,SCIENTIFIC,RANK_INVALID,TRUE,3068528,Euphorbia pseudoesula Schur,Euphorbia pseudoesula,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3068528,ACCEPTED,,
141267038,Ricinus communis L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2cce516708375252b529af22f44f96ee,SCIENTIFIC,,TRUE,5380041,Ricinus communis L.,Ricinus communis,Ricinus,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5380041,ACCEPTED,,
141267039,Euphorbia myrsinites L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2c2ddbd50d5f37fc4f561a114667d0be,SCIENTIFIC,,TRUE,3064669,Euphorbia myrsinites L.,Euphorbia myrsinites,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3064669,ACCEPTED,,
141267040,Euphorbia seguieriana Neck.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2b7bf6eed5a14ae97bc1adf73d1d8b31,SCIENTIFIC,,TRUE,3066179,Euphorbia seguieriana Neck.,Euphorbia seguieriana,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3066179,ACCEPTED,,
141267041,Euphorbia palustris L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2f5bdf8fb0f86d5aff8de3d4ef5be308,SCIENTIFIC,,TRUE,3064056,Euphorbia palustris L.,Euphorbia palustris,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3064056,ACCEPTED,,
141267042,Euphorbia chamaesyce L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2f6ad2e642717242cf18afc4632d41cf,SCIENTIFIC,,TRUE,3067869,Euphorbia chamaesyce L.,Euphorbia chamaesyce,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3067869,ACCEPTED,,
141267043,Euphorbia humifusa Willd.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2d467e5e09b58a76c944f13d28fab18f,SCIENTIFIC,,TRUE,3067054,Euphorbia humifusa Willd.,Euphorbia humifusa,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3067054,ACCEPTED,,
141267044,Acalypha indica L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:276ecb2565acd846987eded7802a106d,SCIENTIFIC,,TRUE,3056259,Acalypha indica L.,Acalypha indica,Acalypha,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3056259,ACCEPTED,,
141267045,Euphorbia heterophylla L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:211a9c12dcd730587931724afe9a66fe,SCIENTIFIC,,TRUE,3064495,Euphorbia heterophylla L.,Euphorbia heterophylla,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3064495,ACCEPTED,,
141267046,Euphorbia amygdaloides L. subsp. robbiae (Turrill) Stace,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:1e51ee52e752a878746f2eb7f7abe7cc,SCIENTIFIC,,TRUE,3065244,Euphorbia amygdaloides subsp. robbiae (Turrill) Stace,Euphorbia amygdaloides,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,3065239,ACCEPTED,,
141267047,Euphorbia glomerifera (Millsp.) L.C. Wheeler,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:149ef71a72dfaa8bdc8800b91aae3ca1,SCIENTIFIC,,TRUE,3066330,Euphorbia glomerifera (Millsp.) L.C.Wheeler,Euphorbia hypericifolia,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3066321,SYNONYM,3066321,Euphorbia hypericifolia L.
141267048,Euphorbia dentata Michaux,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:0eb94e166324421e859fd96238707527,SCIENTIFIC,,TRUE,3066993,Euphorbia dentata Michx.,Euphorbia dentata,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3066993,ACCEPTED,,
141267049,Euphorbia epithymoides L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:0ab2a7c4841f955dc993b8196865f05c,SCIENTIFIC,,TRUE,3066112,Euphorbia epithymoides L.,Euphorbia epithymoides,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3066112,ACCEPTED,,
141267051,"Calceolaria chelidonioides Humb., Bonpl. & Kunth",9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:0adf0e2428a46da1f0e3975f0c32cf2a,SCIENTIFIC,,TRUE,3172127,Calceolaria chelidonioides Kunth,Calceolaria chelidonioides,Calceolaria,Calceolariaceae,Lamiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,3172127,ACCEPTED,,
141267053,Tribulus terrestris L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:09bf7586afa14fbea0a433b6316fbbf6,SCIENTIFIC,,TRUE,5421116,Tribulus terrestris L.,Tribulus terrestris,Tribulus,Zygophyllaceae,Zygophyllales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5421116,ACCEPTED,,
141267055,Linum grandiflorum Desf.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:fe5991761f326f4f32bbcdf65aabbf53,SCIENTIFIC,,TRUE,2873926,Linum grandiflorum Desf.,Linum grandiflorum,Linum,Linaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2873926,ACCEPTED,,
141267056,Linum austriacum L. subsp. austriacum,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:c1c2a0bfe0b8b90510377772e6547fe9,SCIENTIFIC,,TRUE,7293222,Linum austriacum subsp. austriacum,Linum austriacum,Linum,Linaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SUBSPECIES,2873877,ACCEPTED,,
141267057,Linum usitatissimum L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:0a60a5f08cdb4216f3064c3c1ecef8d3,SCIENTIFIC,,TRUE,2873861,Linum usitatissimum L.,Linum usitatissimum,Linum,Linaceae,Malpighiales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2873861,ACCEPTED,,
141267059,Scabiosa atropurpurea L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:fc10fdf2227185103c28c85fe0e49c31,SCIENTIFIC,,TRUE,2888805,Scabiosa atropurpurea L.,Sixalix atropurpurea,Sixalix,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7301010,SYNONYM,7301011,Sixalix atropurpurea subsp. atropurpurea
141267060,Symphoricarpos x doorenbosii Krüssm.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f64db9b2fcab644471290479cb182864,SCIENTIFIC,RANK_INVALID,TRUE,8212772,Symphoricarpos ×doorenbosii Krüssm.,Symphoricarpos albus var. laevigatus x microphyllus x orbiculatus,Symphoricarpos,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,9761414,SYNONYM,9761414,Symphoricarpos albus var. laevigatus x microphyllus x orbiculatus
141267061,Valerianella coronata (L.) DC.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f790fc4cdfc4b26c3818c670dc0a0caf,SCIENTIFIC,,TRUE,7298858,Valerianella coronata (L.) DC.,Valerianella coronata,Valerianella,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7298858,ACCEPTED,,
141267062,Symphoricarpos orbiculatus Moench,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f6766e081cf96fe79f6e1d6e3f60af4f,SCIENTIFIC,,TRUE,2888636,Symphoricarpos orbiculatus Moench,Symphoricarpos orbiculatus,Symphoricarpos,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2888636,ACCEPTED,,
141267063,Valerianella locusta (L.) Laterr. var. oleracea (Schlecht.) Breistr.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:e07b1b74d570807ec24477d691edc205,SCIENTIFIC,,TRUE,7988337,Valerianella locusta var. oleracea (Schltdl.) Breistr.,Valerianella locusta,Valerianella,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,VARIETY,2888778,ACCEPTED,,
141267064,Lomelosia stellata (L.) Raf.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:dce41f8ec209e0ee32af5c50bd1a8643,SCIENTIFIC,,TRUE,4102909,Lomelosia stellata Raf.,Lomelosia stellata,Lomelosia,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4102909,ACCEPTED,,
141267065,Valeriana phu L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ef9110c5b896d9af613bb87d47c2e59f,SCIENTIFIC,,TRUE,8201823,Valeriana phu L.,Valeriana phu,Valeriana,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8201823,ACCEPTED,,
141267066,Knautia macedonica Griseb.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d9629b0ed4bd7801ef181f6a14c2569a,SCIENTIFIC,,TRUE,4102952,Knautia macedonica Griseb.,Knautia macedonica,Knautia,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4102952,ACCEPTED,,
141267067,Dipsacus strigosus Willd. ex Roem. & Schult.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d1ecb91a1aa39f3c4ffaa8f7d4977a1e,SCIENTIFIC,,TRUE,4104284,Dipsacus strigosus Willd. ex Roem. & Schult.,Dipsacus strigosus,Dipsacus,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7443846,SYNONYM,7443846,Dipsacus strigosus Willd.
141267068,Valerianella vesicaria (L.) Moench,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:cd0ad01dcf3e8db85eb143fca8eb5df2,SCIENTIFIC,,TRUE,4095244,Valerianella vesicaria Moench,Valerianella vesicaria,Valerianella,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4095244,ACCEPTED,,
141267069,Lonicera x italica Tausch,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:ba048a2cbe2d340f9459e931d515b20a,SCIENTIFIC,RANK_INVALID,TRUE,8325800,Lonicera ×italica Tausch,Lonicera italica,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8325800,ACCEPTED,,
141267070,Lonicera involucrata (Richardson) Banks ex Spreng.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a3a15911e617c4da25fb0d0323a85413,SCIENTIFIC,,TRUE,5334253,Lonicera involucrata Banks ex Spreng.,Lonicera involucrata,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5334253,ACCEPTED,,
141267071,Lonicera acuminata Wall.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a53a20316bd563d3e13162826df917ac,SCIENTIFIC,,TRUE,5598598,Lonicera acuminata Wall.,Lonicera acuminata,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5598598,ACCEPTED,,
141267072,Knautia integrifolia (L.) Bertol.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:9f5c14b1aa029a517e8cd48b4ba93582,SCIENTIFIC,,TRUE,7504215,Knautia integrifolia Bertol.,Knautia integrifolia,Knautia,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7504215,ACCEPTED,,
141267073,Cephalaria syriaca (L.) Roem. & Schult.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a1356e1741239278cecc82c85d4c3aa5,SCIENTIFIC,,TRUE,2888796,Cephalaria syriaca (L.) Roem. & Schult.,Cephalaria syriaca,Cephalaria,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8355821,SYNONYM,8355821,Cephalaria syriaca Schrad.
141267073,Cephalaria syriaca (L.) Roem. & Schult.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a1356e1741239278cecc82c85d4c3aa5,SCIENTIFIC,,TRUE,2888796,Cephalaria syriaca (L.) Roem. & Schult.,Cephalaria syriaca,Cephalaria,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8355821,SYNONYM,8355821,Cephalaria syriaca Schrad.
141267074,Valerianella eriocarpa Desv.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:a094708da6273bb0a7dce217d2733e1b,SCIENTIFIC,,TRUE,2888773,Valerianella eriocarpa Desv.,Valerianella eriocarpa,Valerianella,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2888773,ACCEPTED,,
141267075,Leycesteria formosa Wallich,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:8bbb8a12a9228e62f385e4bb1eaa8f9f,SCIENTIFIC,,TRUE,2888579,Leycesteria formosa Wall.,Leycesteria formosa,Leycesteria,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2888579,ACCEPTED,,
141267076,Lonicera maackii (Rupr.) Maxim.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:95e74f270bddebcc0a517f6051ca8b57,SCIENTIFIC,,TRUE,7902463,Lonicera maackii (Rupr.) Maxim.,Lonicera maackii,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7902463,ACCEPTED,,
141267077,Valeriana pyrenaica L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:9546104dc1c45440e636ff9c6aa96ca0,SCIENTIFIC,,TRUE,4095186,Valeriana pyrenaica L.,Valeriana pyrenaica,Valeriana,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,4095186,ACCEPTED,,
141267078,Symphoricarpos albus (L.) S.F. Blake,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:749561a2e89f8dd63c85b96cc918b18b,SCIENTIFIC,,TRUE,2888634,Symphoricarpos albus (L.) S.F.Blake,Symphoricarpos albus,Symphoricarpos,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7523753,HETEROTYPIC_SYNONYM,7523753,Symphoricarpos albus (L.) C.Koch
141267079,Dipsacus sativus (L.) Honck.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:7ab1d4a3e984bfaa63b1a77bf4d446f6,SCIENTIFIC,,TRUE,2888816,Dipsacus sativus (L.) Honckeny,Dipsacus sativus,Dipsacus,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2888816,ACCEPTED,,
141267080,Cephalaria alpina (L.) Roem. & Schult.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:7b39e3286b4fa41f5f599b4df8e4e193,SCIENTIFIC,,TRUE,2888799,Cephalaria alpina (L.) Roem. & Schult.,Cephalaria alpina,Cephalaria,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8259811,SYNONYM,8259811,Cephalaria alpina Schrad.
141267080,Cephalaria alpina (L.) Roem. & Schult.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:7b39e3286b4fa41f5f599b4df8e4e193,SCIENTIFIC,,TRUE,2888799,Cephalaria alpina (L.) Roem. & Schult.,Cephalaria alpina,Cephalaria,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8259811,SYNONYM,8259811,Cephalaria alpina Schrad.
141267081,Scabiosa ochroleuca L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:752c3ecbd4381746f22ae9218a88f56d,SCIENTIFIC,,TRUE,2888806,Scabiosa ochroleuca L.,Scabiosa ochroleuca,Scabiosa,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2888806,ACCEPTED,,
141267082,Lonicera tatarica L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:6e945b9ae2140bc2e27d9f233e0794c3,SCIENTIFIC,,TRUE,5334242,Lonicera tatarica L.,Lonicera tatarica,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5334242,ACCEPTED,,
141267083,Lonicera japonica Thunb. ex Murray,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:5b18f213aaadb73e8de82415c17b5fab,SCIENTIFIC,,TRUE,7697298,Lonicera japonica Thunb. ex Murray,Lonicera japonica,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7697298,DOUBTFUL,,
141267084,Lonicera chrysantha Turcz. ex Ledeb.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:5aa1919ac6495efd3a16059f2e587672,SCIENTIFIC,,TRUE,5334246,Lonicera chrysantha Turcz. ex Ledeb.,Lonicera chrysantha,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8242349,SYNONYM,8242349,Lonicera chrysantha Turcz.
141267085,Lonicera sempervirens L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:60864f8c78e689ac40296ec64c52572b,SCIENTIFIC,,TRUE,5334239,Lonicera sempervirens L.,Lonicera sempervirens,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5334239,ACCEPTED,,
141267086,Symphoricarpos x chenaultii Rehd.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:50f23d953d371c8d46ea9ab985363f02,SCIENTIFIC,RANK_INVALID,FALSE,3855595,,,,,,,,,,,,,
141267087,Lonicera caprifolium L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:4a8a7c197d01d3cfd16b536e8dbf1fa2,SCIENTIFIC,,TRUE,5334227,Lonicera caprifolium L.,Lonicera caprifolium,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5334227,ACCEPTED,,
141267088,Kolkwitzia amabilis Graebn.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3f2557241359cac26d8d543dd61652d7,SCIENTIFIC,,TRUE,2888706,Kolkwitzia amabilis Graebn.,Kolkwitzia amabilis,Kolkwitzia,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2888706,ACCEPTED,,
141267089,Weigela floribunda (Siebold & Zucc.) K. Koch,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3fec6e03da1759d3826c7792b973aa8b,SCIENTIFIC,,TRUE,2888732,Weigela floribunda (Siebold & Zucc.) K.Koch,Weigela floribunda,Weigela,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8011733,SYNONYM,8011733,Weigela floribunda C.A.Mey.
141267089,Weigela floribunda (Siebold & Zucc.) K. Koch,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:3fec6e03da1759d3826c7792b973aa8b,SCIENTIFIC,,TRUE,2888732,Weigela floribunda (Siebold & Zucc.) K.Koch,Weigela floribunda,Weigela,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,8011733,SYNONYM,8011733,Weigela floribunda C.A.Mey.
141267090,Dipsacus laciniatus L.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:31427d1790aff46f91b811d17faf2a6c,SCIENTIFIC,,TRUE,2888814,Dipsacus laciniatus L.,Dipsacus laciniatus,Dipsacus,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2888814,ACCEPTED,,
141267091,Lonicera pileata Oliv.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:2a53e472abfbcf7a430ab0631e4d26a2,SCIENTIFIC,,TRUE,5598915,Lonicera pileata Oliv.,Lonicera pileata,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5598915,ACCEPTED,,
141267092,Lonicera x purpusii Rehd.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:1df489b65102a3021a031e0aabc576c3,SCIENTIFIC,RANK_INVALID,TRUE,5598839,Lonicera ×purpusii Rehder,Lonicera purpusii,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5598839,ACCEPTED,,
141267093,Lonicera nitida Wils.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:15ffcf662d6e6c9547201d06f460176d,SCIENTIFIC,,TRUE,5599249,Lonicera nitida E.H.Wilson,Lonicera pileata,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5598915,SYNONYM,7764700,Lonicera pileata var. yunnanensis (Franch.) Bernd Schulz
141267094,Centranthus ruber (L.) DC.,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:126257930c03890a15531e796dbaf6e4,SCIENTIFIC,,TRUE,7428369,Centranthus ruber (All.) Lam. & DC.,Centranthus ruber,Centranthus,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,7428369,ACCEPTED,,
141267095,Cephalaria gigantea (Ledeb.) Bobrov,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:0fda441603dadfbe64a4a2c169b1bd99,SCIENTIFIC,,TRUE,2888797,Cephalaria gigantea (Ledeb.) Bobrov,Cephalaria gigantea,Cephalaria,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,2888797,ACCEPTED,,
141267096,Lonicera morrowii Gray,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:0be4a3c652bd9b20b3d9a7955cd1d10f,SCIENTIFIC,,TRUE,5334275,Lonicera morrowii A.Gray,Lonicera morrowii,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,Tracheophyta,Plantae,SPECIES,5334275,ACCEPTED,,
141267098,Elodea nuttallii (Planch.) St John,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:f5a1f5f91eb164289f881c26ddd8eda4,SCIENTIFIC,,TRUE,5329212,Elodea nuttallii St.John,Elodea nuttallii,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,Tracheophyta,Plantae,SPECIES,5329212,ACCEPTED,,
141267099,Lagarosiphon major (Ridley) Moss,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d3fd6b0b45b204812dc024576675f37b,SCIENTIFIC,,TRUE,2865565,Lagarosiphon major (Ridl.) Moss,Lagarosiphon major,Lagarosiphon,Hydrocharitaceae,Alismatales,Liliopsida,Tracheophyta,Plantae,SPECIES,2865565,ACCEPTED,,
141267100,Vallisneria americana Michaux,9ff7d317-609b-4c08-bd86-3bc404b77c42,alien-plants-belgium:taxon:d5bf30d38544ff98c61e96fc02ca5c12,SCIENTIFIC,,TRUE,2865501,Vallisneria americana Michx.,Vallisneria americana,Vallisneria,Hydrocharitaceae,Alismatales,Liliopsida,Tracheophyta,Plantae,SPECIES,2865501,ACCEPTED,,
