taxonKey,locationId,locality,country,status,temporal,establishmentMeans,source
141264598,ISO_3166-2:BE,Belgium,BE,PRESENT,1977/2017,INTRODUCED,
141264598,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264598,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264600,ISO_3166-2:BE,Belgium,BE,PRESENT,1995,INTRODUCED,
141264600,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1995,INTRODUCED,
141264601,ISO_3166-2:BE,Belgium,BE,PRESENT,1993/2018,INTRODUCED,
141264601,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1993/2018,INTRODUCED,
141264603,ISO_3166-2:BE,Belgium,BE,PRESENT,2009,INTRODUCED,
141264603,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,2009,INTRODUCED,
141264605,ISO_3166-2:BE,Belgium,BE,PRESENT,2014/2017,INTRODUCED,
141264605,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2014/2017,INTRODUCED,
141264607,ISO_3166-2:BE,Belgium,BE,PRESENT,1881/2018,INTRODUCED,
141264607,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264607,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264608,ISO_3166-2:BE,Belgium,BE,PRESENT,2012/2015,INTRODUCED,
141264608,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264608,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264609,ISO_3166-2:BE,Belgium,BE,PRESENT,1949,INTRODUCED,
141264609,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1949,INTRODUCED,
141264610,ISO_3166-2:BE,Belgium,BE,PRESENT,1959/2018,INTRODUCED,
141264610,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264610,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264612,ISO_3166-2:BE,Belgium,BE,PRESENT,2017,INTRODUCED,
141264612,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2017,INTRODUCED,
141264614,ISO_3166-2:BE,Belgium,BE,PRESENT,2005/2016,INTRODUCED,
141264614,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264614,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264616,ISO_3166-2:BE,Belgium,BE,PRESENT,1947,INTRODUCED,
141264616,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1947,INTRODUCED,
141264617,ISO_3166-2:BE,Belgium,BE,PRESENT,2003,INTRODUCED,
141264617,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2003,INTRODUCED,
141264619,ISO_3166-2:BE,Belgium,BE,PRESENT,2016/2017,INTRODUCED,
141264619,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2016/2017,INTRODUCED,
141264621,ISO_3166-2:BE,Belgium,BE,PRESENT,2012,INTRODUCED,
141264621,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2012,INTRODUCED,
141264623,ISO_3166-2:BE,Belgium,BE,PRESENT,1912/2018,INTRODUCED,
141264623,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264623,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264623,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264624,ISO_3166-2:BE,Belgium,BE,PRESENT,1981/2016,INTRODUCED,
141264624,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1981/2016,INTRODUCED,
141264625,ISO_3166-2:BE,Belgium,BE,ABSENT,1889/2018,INTRODUCED,
141264625,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/1889,INTRODUCED,
141264625,ISO_3166-2:BE-VLG,Flemish Region,BE,ABSENT,1889/2018,INTRODUCED,
141264625,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1835/1889,INTRODUCED,
141264627,ISO_3166-2:BE,Belgium,BE,PRESENT,2007/2016,INTRODUCED,
141264627,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2007/2016,INTRODUCED,
141264629,ISO_3166-2:BE,Belgium,BE,PRESENT,1966/2015,INTRODUCED,
141264629,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1966/2015,INTRODUCED,
141264630,ISO_3166-2:BE,Belgium,BE,PRESENT,1952/1956,INTRODUCED,
141264630,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264630,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264631,ISO_3166-2:BE,Belgium,BE,PRESENT,1851/2018,INTRODUCED,
141264631,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264631,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264633,ISO_3166-2:BE,Belgium,BE,PRESENT,2012/2018,INTRODUCED,
141264633,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2012/2018,INTRODUCED,
141264634,ISO_3166-2:BE,Belgium,BE,PRESENT,1827/2016,INTRODUCED,
141264634,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1827/2016,INTRODUCED,
141264635,ISO_3166-2:BE,Belgium,BE,PRESENT,2010/2018,INTRODUCED,
141264635,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264635,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264637,ISO_3166-2:BE,Belgium,BE,PRESENT,1997/2018,INTRODUCED,
141264637,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264637,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264639,ISO_3166-2:BE,Belgium,BE,PRESENT,1993/2018,INTRODUCED,
141264639,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264639,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264640,ISO_3166-2:BE,Belgium,BE,PRESENT,1983/2018,INTRODUCED,
141264640,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264640,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264640,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264642,ISO_3166-2:BE,Belgium,BE,PRESENT,1992/2017,INTRODUCED,
141264642,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264642,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264644,ISO_3166-2:BE,Belgium,BE,PRESENT,1918,INTRODUCED,
141264644,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1918,INTRODUCED,
141264645,ISO_3166-2:BE,Belgium,BE,PRESENT,2017,INTRODUCED,
141264645,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2017,INTRODUCED,
141264646,ISO_3166-2:BE,Belgium,BE,PRESENT,1987/2018,INTRODUCED,
141264646,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264646,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264647,ISO_3166-2:BE,Belgium,BE,PRESENT,1965,INTRODUCED,
141264647,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1965,INTRODUCED,
141264648,ISO_3166-2:BE,Belgium,BE,PRESENT,2009/2012,INTRODUCED,
141264648,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2009/2012,INTRODUCED,
141264649,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/2018,INTRODUCED,
141264649,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264649,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264649,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264650,ISO_3166-2:BE,Belgium,BE,PRESENT,1877/2018,INTRODUCED,
141264650,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264650,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264652,ISO_3166-2:BE,Belgium,BE,PRESENT,1984/2018,INTRODUCED,
141264652,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1984/2018,INTRODUCED,
141264654,ISO_3166-2:BE,Belgium,BE,PRESENT,1959/2017,INTRODUCED,
141264654,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264654,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264654,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264655,ISO_3166-2:BE,Belgium,BE,PRESENT,1992/2017,INTRODUCED,
141264655,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1992/2017,INTRODUCED,
141264656,ISO_3166-2:BE,Belgium,BE,PRESENT,1998/2005,INTRODUCED,
141264656,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1998/2005,INTRODUCED,
141264659,ISO_3166-2:BE,Belgium,BE,PRESENT,1999/2018,INTRODUCED,
141264659,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264659,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264659,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264660,ISO_3166-2:BE,Belgium,BE,PRESENT,2007/2018,INTRODUCED,
141264660,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2007/2018,INTRODUCED,
141264661,ISO_3166-2:BE,Belgium,BE,PRESENT,2008/2018,INTRODUCED,
141264661,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264661,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264663,ISO_3166-2:BE,Belgium,BE,PRESENT,2015/2017,INTRODUCED,
141264663,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2015/2017,INTRODUCED,
141264665,ISO_3166-2:BE,Belgium,BE,PRESENT,1842/2005,INTRODUCED,
141264665,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1842/2005,INTRODUCED,
141264666,ISO_3166-2:BE,Belgium,BE,PRESENT,1998/2015,INTRODUCED,
141264666,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1998/2015,INTRODUCED,
141264668,ISO_3166-2:BE,Belgium,BE,PRESENT,1998/2018,INTRODUCED,
141264668,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1998/2018,INTRODUCED,
141264670,ISO_3166-2:BE,Belgium,BE,PRESENT,1887/2018,INTRODUCED,
141264670,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264670,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264672,ISO_3166-2:BE,Belgium,BE,PRESENT,1850/2017,INTRODUCED,
141264672,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264672,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264673,ISO_3166-2:BE,Belgium,BE,PRESENT,2014/2017,INTRODUCED,
141264673,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2014/2017,INTRODUCED,
141264674,ISO_3166-2:BE,Belgium,BE,PRESENT,2011/2015,INTRODUCED,
141264674,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2011/2015,INTRODUCED,
141264675,ISO_3166-2:BE,Belgium,BE,PRESENT,1937/2018,INTRODUCED,
141264675,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264675,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264675,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264677,ISO_3166-2:BE,Belgium,BE,PRESENT,2011/2016,INTRODUCED,
141264677,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264677,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264679,ISO_3166-2:BE,Belgium,BE,PRESENT,2000/2018,INTRODUCED,
141264679,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264679,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264681,ISO_3166-2:BE,Belgium,BE,PRESENT,1831/2018,INTRODUCED,
141264681,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264681,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264683,ISO_3166-2:BE,Belgium,BE,PRESENT,1994/2017,INTRODUCED,
141264683,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1994/2017,INTRODUCED,
141264685,ISO_3166-2:BE,Belgium,BE,PRESENT,1997/2018,INTRODUCED,
141264685,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1997/2018,INTRODUCED,
141264686,ISO_3166-2:BE,Belgium,BE,PRESENT,1946,INTRODUCED,
141264686,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1946,INTRODUCED,
141264688,ISO_3166-2:BE,Belgium,BE,PRESENT,1940/2018,INTRODUCED,
141264688,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1940/2018,INTRODUCED,
141264690,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/2004,INTRODUCED,
141264690,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264690,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264691,ISO_3166-2:BE,Belgium,BE,PRESENT,2017,INTRODUCED,
141264691,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2017,INTRODUCED,
141264692,ISO_3166-2:BE,Belgium,BE,PRESENT,1916/2017,INTRODUCED,
141264692,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264692,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264694,ISO_3166-2:BE,Belgium,BE,PRESENT,2007/2018,INTRODUCED,
141264694,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2007/2018,INTRODUCED,
141264695,ISO_3166-2:BE,Belgium,BE,PRESENT,2007/2018,INTRODUCED,
141264695,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2007/2018,INTRODUCED,
141264697,ISO_3166-2:BE,Belgium,BE,PRESENT,1680/2018,INTRODUCED,
141264697,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264697,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264697,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264699,ISO_3166-2:BE,Belgium,BE,PRESENT,1835/1958,INTRODUCED,
141264699,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1835/1958,INTRODUCED,
141264700,ISO_3166-2:BE,Belgium,BE,PRESENT,1935/2017,INTRODUCED,
141264700,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264700,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264702,ISO_3166-2:BE,Belgium,BE,PRESENT,1837,INTRODUCED,
141264702,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1837,INTRODUCED,
141264703,ISO_3166-2:BE,Belgium,BE,PRESENT,2012,INTRODUCED,
141264703,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2012,INTRODUCED,
141264705,ISO_3166-2:BE,Belgium,BE,PRESENT,2017,INTRODUCED,
141264705,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2017,INTRODUCED,
141264706,ISO_3166-2:BE,Belgium,BE,PRESENT,2009/2017,INTRODUCED,
141264706,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2009/2017,INTRODUCED,
141264708,ISO_3166-2:BE,Belgium,BE,PRESENT,2008/2009,INTRODUCED,
141264708,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2008/2009,INTRODUCED,
141264709,ISO_3166-2:BE,Belgium,BE,PRESENT,1990/2018,INTRODUCED,
141264709,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1990/2018,INTRODUCED,
141264711,ISO_3166-2:BE,Belgium,BE,PRESENT,2016/2017,INTRODUCED,
141264711,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2016/2017,INTRODUCED,
141264712,ISO_3166-2:BE,Belgium,BE,PRESENT,1998/2016,INTRODUCED,
141264712,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264712,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264714,ISO_3166-2:BE,Belgium,BE,PRESENT,1911,INTRODUCED,
141264714,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1911,INTRODUCED,
141264715,ISO_3166-2:BE,Belgium,BE,PRESENT,1887/2014,INTRODUCED,
141264715,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264715,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264717,ISO_3166-2:BE,Belgium,BE,PRESENT,2014/2017,INTRODUCED,
141264717,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2014/2017,INTRODUCED,
141264718,ISO_3166-2:BE,Belgium,BE,PRESENT,2012/2017,INTRODUCED,
141264718,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2012/2017,INTRODUCED,
141264719,ISO_3166-2:BE,Belgium,BE,PRESENT,2006/2017,INTRODUCED,
141264719,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2006/2017,INTRODUCED,
141264721,ISO_3166-2:BE,Belgium,BE,PRESENT,1874/1989,INTRODUCED,
141264721,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1874/1989,INTRODUCED,
141264722,ISO_3166-2:BE,Belgium,BE,PRESENT,1953/2001,INTRODUCED,
141264722,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264722,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264723,ISO_3166-2:BE,Belgium,BE,PRESENT,2016,INTRODUCED,
141264723,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2016,INTRODUCED,
141264724,ISO_3166-2:BE,Belgium,BE,PRESENT,1926/2017,INTRODUCED,
141264724,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264724,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264725,ISO_3166-2:BE,Belgium,BE,PRESENT,1800/1991,INTRODUCED,
141264725,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264725,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264725,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264727,ISO_3166-2:BE,Belgium,BE,PRESENT,1891/2018,INTRODUCED,
141264727,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264727,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264727,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264728,ISO_3166-2:BE,Belgium,BE,PRESENT,2002/2018,INTRODUCED,
141264728,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2002/2018,INTRODUCED,
141264729,ISO_3166-2:BE,Belgium,BE,PRESENT,1839/2018,INTRODUCED,
141264729,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264729,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264729,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264730,ISO_3166-2:BE,Belgium,BE,PRESENT,1952/2018,INTRODUCED,
141264730,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264730,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264730,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264732,ISO_3166-2:BE,Belgium,BE,PRESENT,1948/2018,INTRODUCED,
141264732,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264732,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264732,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264734,ISO_3166-2:BE,Belgium,BE,PRESENT,1958/2018,INTRODUCED,
141264734,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264734,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264735,ISO_3166-2:BE,Belgium,BE,PRESENT,1960/2018,INTRODUCED,
141264735,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264735,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264737,ISO_3166-2:BE,Belgium,BE,PRESENT,2014/2017,INTRODUCED,
141264737,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2014/2017,INTRODUCED,
141264738,ISO_3166-2:BE,Belgium,BE,PRESENT,1968,INTRODUCED,
141264738,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,1968,INTRODUCED,
141264740,ISO_3166-2:BE,Belgium,BE,PRESENT,1961,INTRODUCED,
141264740,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1961,INTRODUCED,
141264741,ISO_3166-2:BE,Belgium,BE,PRESENT,2008/2017,INTRODUCED,
141264741,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,2008/2017,INTRODUCED,
141264742,ISO_3166-2:BE,Belgium,BE,PRESENT,1844/1911,INTRODUCED,
141264742,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264742,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264744,ISO_3166-2:BE,Belgium,BE,PRESENT,1869/2018,INTRODUCED,
141264744,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264744,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264744,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264745,ISO_3166-2:BE,Belgium,BE,PRESENT,2001/2018,INTRODUCED,
141264745,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264745,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264746,ISO_3166-2:BE,Belgium,BE,PRESENT,1939/2018,INTRODUCED,
141264746,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264746,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264746,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264747,ISO_3166-2:BE,Belgium,BE,PRESENT,1880/2018,INTRODUCED,
141264747,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264747,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264747,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264749,ISO_3166-2:BE,Belgium,BE,PRESENT,1977/2018,INTRODUCED,
141264749,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1977/2018,INTRODUCED,
141264750,ISO_3166-2:BE,Belgium,BE,PRESENT,2010/2017,INTRODUCED,
141264750,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264750,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264752,ISO_3166-2:BE,Belgium,BE,PRESENT,1961/2018,INTRODUCED,
141264752,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264752,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264752,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264753,ISO_3166-2:BE,Belgium,BE,PRESENT,2006/2017,INTRODUCED,
141264753,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2006/2017,INTRODUCED,
141264754,ISO_3166-2:BE,Belgium,BE,PRESENT,1988/2013,INTRODUCED,
141264754,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,1988/2013,INTRODUCED,
141264755,ISO_3166-2:BE,Belgium,BE,PRESENT,1873/2018,INTRODUCED,
141264755,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264755,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264755,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264756,ISO_3166-2:BE,Belgium,BE,PRESENT,2011/2018,INTRODUCED,
141264756,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,2011/2018,INTRODUCED,
141264757,ISO_3166-2:BE,Belgium,BE,PRESENT,1950/2018,INTRODUCED,
141264757,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264757,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264757,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264759,ISO_3166-2:BE,Belgium,BE,PRESENT,1898,INTRODUCED,
141264759,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,1898,INTRODUCED,
141264760,ISO_3166-2:BE,Belgium,BE,PRESENT,1857/2017,INTRODUCED,
141264760,ISO_3166-2:BE-BRU,Brussels-Capital Region,BE,PRESENT,,INTRODUCED,
141264760,ISO_3166-2:BE-VLG,Flemish Region,BE,PRESENT,,INTRODUCED,
141264760,ISO_3166-2:BE-WAL,Walloon Region,BE,PRESENT,,INTRODUCED,
141264761,ISO_3166-2:BE,Belgium,BE,PRESENT,1870/2011,INTRODUCED,
