taxonID,description,type,language,source
https://www.gbif.org/species/5386028,Africa,native range,en,"https://www.gbif.org/species/141265216: Cyanus triumfettii (All.) Á. Löve & D. Löve in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5386028,Eastern Asia,native range,en,"https://www.gbif.org/species/141265216: Cyanus triumfettii (All.) Á. Löve & D. Löve in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5386028,Eastern Europe,native range,en,"https://www.gbif.org/species/141265216: Cyanus triumfettii (All.) Á. Löve & D. Löve in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5386028,Europe,native range,en,"https://www.gbif.org/species/141265216: Cyanus triumfettii (All.) Á. Löve & D. Löve in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5386764,South America,native range,en,"https://www.gbif.org/species/141265085: Acmella oleracea (L.) R.K.Jansen in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5386938,Africa,native range,en,"https://www.gbif.org/species/141265258: Tragopogon porrifolius L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5386938,Eastern Asia,native range,en,"https://www.gbif.org/species/141265258: Tragopogon porrifolius L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5386938,Eastern Europe,native range,en,"https://www.gbif.org/species/141265258: Tragopogon porrifolius L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5386938,Europe,native range,en,"https://www.gbif.org/species/141265258: Tragopogon porrifolius L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5387098,Northern America,native range,en,"https://www.gbif.org/species/141265312: Dahlia coccinea Cav. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5387639,Eastern Asia,native range,en,"https://www.gbif.org/species/141265293: Aster ageratoides Turcz. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5387639,Eastern Europe,native range,en,"https://www.gbif.org/species/141265293: Aster ageratoides Turcz. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5388595,Africa,native range,en,"https://www.gbif.org/species/141265281: Jacobaea maritima (L.) Pelser & Meijden in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5388595,Eastern Asia,native range,en,"https://www.gbif.org/species/141265281: Jacobaea maritima (L.) Pelser & Meijden in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5388595,Eastern Europe,native range,en,"https://www.gbif.org/species/141265281: Jacobaea maritima (L.) Pelser & Meijden in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5388595,Europe,native range,en,"https://www.gbif.org/species/141265281: Jacobaea maritima (L.) Pelser & Meijden in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5388967,Northern America,native range,en,"https://www.gbif.org/species/141265342: Solidago rugosa Mill. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5389017,Northern America,native range,en,"https://www.gbif.org/species/141265194: Solidago gigantea Ait. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5389029,Northern America,native range,en,"https://www.gbif.org/species/141265104: Solidago canadensis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5389058,Northern America,native range,en,"https://www.gbif.org/species/141265240: Solidago altissima L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5389173,Eastern Asia,native range,en,"https://www.gbif.org/species/141265270: Telekia speciosa (Schreb.) Baumg. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5389173,Eastern Europe,native range,en,"https://www.gbif.org/species/141265270: Telekia speciosa (Schreb.) Baumg. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5389173,Europe,native range,en,"https://www.gbif.org/species/141265270: Telekia speciosa (Schreb.) Baumg. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5389402,South America,native range,en,"https://www.gbif.org/species/141265199: Bidens bipinnata L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5390611,Eastern Asia,native range,en,"https://www.gbif.org/species/141265246: Cota altissima (L.) J. Gay in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5390611,Eastern Europe,native range,en,"https://www.gbif.org/species/141265246: Cota altissima (L.) J. Gay in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5390611,Europe,native range,en,"https://www.gbif.org/species/141265246: Cota altissima (L.) J. Gay in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5390636,Eastern Asia,native range,en,"https://www.gbif.org/species/141265345: Cota austriaca (Jacq.) Schultz-Bip. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5390636,Eastern Europe,native range,en,"https://www.gbif.org/species/141265345: Cota austriaca (Jacq.) Schultz-Bip. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5390636,Europe,native range,en,"https://www.gbif.org/species/141265345: Cota austriaca (Jacq.) Schultz-Bip. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5391292,Australia and New Zealand,native range,en,"https://www.gbif.org/species/141265110: Centipeda minima (L.) A. Braun & Aschers. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5391292,Southern Asia,native range,en,"https://www.gbif.org/species/141265110: Centipeda minima (L.) A. Braun & Aschers. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5391480,Europe,native range,en,"https://www.gbif.org/species/141265160: Calendula officinalis L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5391599,Europe,native range,en,"https://www.gbif.org/species/141265254: Chamaemelum nobile (L.) All. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5391810,Northern America,native range,en,"https://www.gbif.org/species/141265092: Bidens vulgata E. Greene in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5391845,South America,native range,en,"https://www.gbif.org/species/141265350: Bidens pilosa L. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5391882,South America,native range,en,"https://www.gbif.org/species/141265158: Bidens subalternans DC. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392083,Northern America,native range,en,"https://www.gbif.org/species/141265263: Bidens connata Muhlenb. ex Willd. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392145,Eastern Asia,native range,en,"https://www.gbif.org/species/141265326: Bidens radiata Thuill. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392145,Eastern Europe,native range,en,"https://www.gbif.org/species/141265326: Bidens radiata Thuill. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392145,Europe,native range,en,"https://www.gbif.org/species/141265326: Bidens radiata Thuill. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392174,Americas,native range,en,"https://www.gbif.org/species/141265099: Bidens frondosa L. var. anomala Porter ex Fernald in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392243,Africa,native range,en,"https://www.gbif.org/species/141265241: Cichorium endivia L. subsp. endivia in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392243,Asia,native range,en,"https://www.gbif.org/species/141265241: Cichorium endivia L. subsp. endivia in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392243,Europe,native range,en,"https://www.gbif.org/species/141265241: Cichorium endivia L. subsp. endivia in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392270,Africa,native range,en,"https://www.gbif.org/species/141265097: Cichorium pumilum Jacq. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392270,Asia,native range,en,"https://www.gbif.org/species/141265097: Cichorium pumilum Jacq. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
https://www.gbif.org/species/5392270,Europe,native range,en,"https://www.gbif.org/species/141265097: Cichorium pumilum Jacq. in Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2025). Manual of the Alien Plants of Belgium. Version 1.12. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m"
