key,countryCode,occurrenceStatus,eventDate,locationID,establishmentMeans,locality,pathway,degreeOfEstablishment,occurrenceRemarks,source,Invasiveness
206094973,BE,present,2002-05-01/2023-11-05,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206094973,BE,present,1992-08-21/2023-10-01,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206094976,BE,present,2006-12-02/2023-11-11,ISO_3166-2:BE,introduced,Belgium,,,,,
206094976,BE,present,2006-12-02/2023-08-13,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206094976,BE,present,2023-11-11/2023-11-11,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206094979,BE,present,2008-09-27/2023-10-29,ISO_3166-2:BE,introduced,Belgium,,,,,
206094979,BE,present,2017-10-08/2022-09-07,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
206094979,BE,present,2008-09-27/2023-10-29,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206094985,BE,present,2015-08-24/2023-09-02,ISO_3166-2:BE,introduced,Belgium,,,,,
206094985,BE,present,2015-08-24/2023-09-02,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206094985,BE,present,2015-11-01/2023-08-21,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206094987,BE,present,2002-12-26/2023-12-28,ISO_3166-2:BE,introduced,Belgium,,,,,
206094987,BE,present,2021-07-31/2023-09-27,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
206094987,BE,present,2002-12-26/2023-12-28,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206094987,BE,present,2013-07-23/2023-11-09,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206094988,BE,present,2020-07-13/2020-07-13,ISO_3166-2:BE,introduced,Belgium,,,,,
206094988,BE,present,2020-07-13/2020-07-13,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206094990,BE,present,2009-06-11/2023-11-06,ISO_3166-2:BE,introduced,Belgium,,,,,
206094990,BE,present,2018-05-18/2021-07-23,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
206094990,BE,present,2009-06-11/2023-11-06,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206094990,BE,present,2009-09-26/2023-05-13,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206094995,BE,present,2005-10-14/2023-12-17,ISO_3166-2:BE,introduced,Belgium,,,,,
206094995,BE,present,2008-03-16/2023-12-17,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206094995,BE,present,2005-10-14/2023-12-15,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206094998,BE,present,2007-09-01/2023-10-08,ISO_3166-2:BE,introduced,Belgium,,,,,
206094998,BE,present,2014-07-15/2023-07-17,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
206094998,BE,present,2007-09-01/2023-10-08,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206094998,BE,present,2010-07-14/2022-08-21,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206095001,BE,present,2006-10-22/2022-08-30,ISO_3166-2:BE,introduced,Belgium,,,,,
206095001,BE,present,2014-08-03/2022-08-30,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206095001,BE,present,2006-10-22/2021-09-18,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206095006,BE,present,2012-05-04/2021-08-29,ISO_3166-2:BE,introduced,Belgium,,,,,
206095006,BE,present,2012-05-04/2021-08-29,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206095009,BE,present,2016-07-22/2021-04-18,ISO_3166-2:BE,introduced,Belgium,,,,,
206095009,BE,present,2016-07-22/2021-04-18,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206095013,BE,present,2021-05-28/2021-09-24,ISO_3166-2:BE,introduced,Belgium,,,,,
206095013,BE,present,2021-05-28/2021-09-24,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206095019,BE,present,2008-06-14/2022-06-13,ISO_3166-2:BE,introduced,Belgium,,,,,
206095019,BE,present,2008-06-14/2022-06-13,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206095019,BE,present,2010-07-03/2010-07-03,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206095026,BE,present,2005-07-12/2023-04-19,ISO_3166-2:BE,introduced,Belgium,,,,,
206095026,BE,present,2010-04-21/2023-04-19,ISO_3166-2:BE-VLG,introduced,Flemish Region,,,,,
206095026,BE,present,2005-07-12/2021-05-09,ISO_3166-2:BE-WAL,introduced,Walloon Region,,,,,
206095036,BE,present,1984-07-01/2023-11-01,ISO_3166-2:BE,introduced,Belgium,,,,,
206095036,BE,present,2011-07-17/2015-08-16,ISO_3166-2:BE-BRU,introduced,Brussels-Capital Region,,,,,
